X1,X2,Class
2.848819578461798,8.205167963884778,-1.0
0.8065248657627715,8.345350973593362,-1.0
15.720938445113145,4.254575970408164,1.0
17.510492262807027,3.768396332571213,1.0
14.686340380904136,1.5842978616552317,1.0
16.36053799949545,2.7523055641898955,1.0
1.7884463873434995,10.677117501043153,-1.0
3.8506217414391903,10.226167043832026,-1.0
2.4684822839546623,8.291768973847136,-1.0
-1.3416657514931267,5.833838369694819,-1.0
15.365687264387077,2.0314039420570627,1.0
0.8115043110094062,8.458878810839247,-1.0
0.9258378514283983,7.072171211992872,-1.0
13.687700473660225,3.2647843196426685,1.0
-0.5101792335022486,6.575743592990657,-1.0
-1.1297849815232182,7.538073770084866,-1.0
14.386326934780675,0.3230121922087894,1.0
0.8073233889098105,6.522313297429071,-1.0
2.506602101536139,9.107756047850101,-1.0
1.554491683906277,7.803086427742906,-1.0
0.9904307168952952,5.1004570549365,-1.0
-1.3364237330061775,8.262253756723194,-1.0
13.113477454396406,0.4793565061120766,1.0
-1.9553212989586854,6.384713930027071,-1.0
-1.659561535880691,5.613099299522346,-1.0
1.1969931824840794,7.22568490692955,-1.0
16.173462270772145,0.671673107324367,1.0
0.1716643559553308,8.758992886931528,-1.0
15.598918315863608,4.537189013500092,1.0
15.077328597606302,-1.5706406491254197,1.0
1.0065668375049053,9.470020862281492,-1.0
0.20851808767662106,5.328198164706879,-1.0
-0.5705644268143024,4.803076282737226,-1.0
13.482084907652673,1.7970882826558092,1.0
0.373865040426858,9.138811020804662,-1.0
11.934965626073815,-0.6920059932825695,1.0
14.507540884078509,1.5730058744514683,1.0
15.644958496696251,3.198302994380013,1.0
2.186967638606201,8.238714385753301,-1.0
15.518617667030222,2.1302869781283142,1.0
14.68506701822386,-0.09866294683251109,1.0
0.9375814700589814,9.272802591130096,-1.0
16.16247544729173,1.5430844583541377,1.0
0.4583324770145082,7.857430184362516,-1.0
15.880893573644213,2.6362029167347165,1.0
16.030107814483674,1.0207042345236388,1.0
14.590835139708542,-2.6039514027034465,1.0
14.225653736657124,1.6129867285134643,1.0
0.40503051780875177,9.451755253601162,-1.0
0.4039698427650211,9.403412414175186,-1.0
1.9808011036094562,9.189603682079419,-1.0
0.9546962877398611,8.058027033250703,-1.0
-0.3437179954279803,6.82020521211733,-1.0
16.000431579858375,-0.3959127258930377,1.0
14.831730167419849,0.052658859587374374,1.0
0.5871845026743272,8.165551987039134,-1.0
0.7519310092101186,7.823043055778274,-1.0
14.036193834787383,0.7610383405704162,1.0
2.8677802704659516,7.222012789439058,-1.0
15.164904553635495,1.2671641015839974,1.0
1.15005796765933,7.01566655789985,-1.0
0.07069972023863036,7.483158396640995,-1.0
14.521320324739044,0.2548228372623885,1.0
-1.2276778304641733,7.578582716412059,-1.0
2.329981247903783,8.279964862306603,-1.0
-1.9783322834670392,6.358469275326839,-1.0
3.0575145457016624,10.696417950242683,-1.0
14.06626922945801,-0.7251154059091811,1.0
4.747531697839621,12.132134354991216,-1.0
0.5943544459343058,6.396903460693351,-1.0
0.7841810454161272,9.164658133270452,-1.0
14.767424024247477,1.9717449273244112,1.0
1.5193410517117043,6.86109931976544,-1.0
1.7330942851909592,5.725589387328455,-1.0
0.49892023639436966,7.714860250401098,-1.0
-1.5362286227372262,4.791817651510768,-1.0
14.482625983248806,1.2303461469650416,1.0
12.771184618071043,-2.326694788518684,1.0
14.208058205737238,0.9267180963587262,1.0
0.7894041115327323,8.303162956203881,-1.0
-3.3986424846890078,5.218731961212514,-1.0
15.745410954654982,2.394994446096984,1.0
12.418160882205024,0.040761861374238983,1.0
2.0970036317332967,10.049923643909235,-1.0
16.423963569889075,1.1925958871103504,1.0
-0.17500687889678823,8.388961892186462,-1.0
12.986844078041134,2.754628440319637,1.0
-0.7708441827425077,8.209301584189747,-1.0
17.585725233707276,3.040222171968011,1.0
14.370666709759705,-0.1620646898654392,1.0
4.982010362887847,10.93233970280121,-1.0
-2.019383738791467,7.187565298428674,-1.0
2.1838706652035302,5.78131220618109,-1.0
1.6590888196020366,7.6737128215620665,-1.0
-0.14721807919631558,8.289094436118358,-1.0
11.87335744002004,-0.5377104792808445,1.0
14.728656039655043,2.0772468586892945,1.0
15.963786554480219,-2.6258787673953674,1.0
-0.7646343274148428,8.598483818522128,-1.0
16.21060383539332,-0.3470879917078862,1.0
16.272290319753555,1.8783757702339323,1.0
0.15004184827990863,7.971833026539208,-1.0
-1.3703162557335418,7.575098629437357,-1.0
16.71802458097495,-0.9688436003922458,1.0
-0.2895413382640486,4.726971950142655,-1.0
12.693993607045552,0.2992189183391949,1.0
13.98639585103452,0.604652979648598,1.0
-0.0734226628419612,9.471574492512712,-1.0
0.6460759575096697,8.129531088188639,-1.0
0.4423315806310071,8.495603373950145,-1.0
1.6176579187931643,7.3974523957708636,-1.0
0.6054552369705909,6.312403587038364,-1.0
12.312938838451313,0.04615883026220491,1.0
16.430511903197623,3.076412276878229,1.0
0.797625170882652,9.31192894323422,-1.0
-1.829750905132523,6.23812416433713,-1.0
1.128115460953272,9.13561697194509,-1.0
-0.5641888078290722,6.94468790052419,-1.0
-1.5728152990895397,4.76973275538132,-1.0
2.1698668321357917,7.742568359519765,-1.0
14.037783798481861,-0.07548829645145938,1.0
15.531099145153016,1.087521450191729,1.0
15.25039916273177,-0.7482208941078246,1.0
1.788623028403543,8.263203887506293,-1.0
13.796250610999161,-0.6538108109939005,1.0
-1.3960628518434062,6.211082874823135,-1.0
2.674463345089503,7.918459998208252,-1.0
13.155765234310262,-0.4109460407690835,1.0
3.2678890408052683,9.257634016817274,-1.0
13.718923395740845,0.8683542994510277,1.0
-2.4905412605256783,8.277534309684086,-1.0
16.590163059802173,0.37041611101502103,1.0
14.682397629514874,1.6206252672251822,1.0
18.052951666305262,6.105133653173926,1.0
15.063495509142793,1.8887562195947551,1.0
15.525349514187821,2.6354053347324276,1.0
2.8665871283498308,8.885089088754672,-1.0
16.480859621043187,3.827453087961642,1.0
14.615700065657462,3.5535430791418823,1.0
13.300389572208545,1.3281403218157994,1.0
15.151814892089483,0.6493588715886297,1.0
13.0190913491444,-1.538339914158596,1.0
14.67989631050725,0.5554770649910725,1.0
-0.0553263227334182,7.714260940398011,-1.0
3.342938183552243,11.381086711179133,-1.0
14.442179423913712,2.0911828565756387,1.0
14.749944276854427,0.671465462565684,1.0
14.62154886273595,0.6587314429617603,1.0
16.480994009371653,0.47057960787956954,1.0
-0.7046427350397866,6.2426396149039896,-1.0
14.723204281738894,0.572983382184227,1.0
13.680533114802957,-0.7951381528493191,1.0
-0.8182729915201024,5.784855868381988,-1.0
17.63473858512601,4.002757640930592,1.0
-1.0174756953225015,7.878367581587486,-1.0
-1.0487934083914445,6.6537701349851375,-1.0
15.940406010969665,2.9821731952617556,1.0
-1.249748026830336,5.8434249267636496,-1.0
0.7200903722413541,8.59401666705593,-1.0
13.322458220268244,-0.14604832004645485,1.0
1.0679342961565184,10.557259415798566,-1.0
14.852273155508309,3.488159394333433,1.0
-1.5352491973846187,6.961576343070682,-1.0
14.244326816679155,1.6477761849503434,1.0
1.1266546467310334,7.586803398807026,-1.0
14.646525067921795,2.7139052753023973,1.0
-0.4210750626658044,6.06186865873641,-1.0
4.0078063148189,9.176138109874987,-1.0
14.329766448489233,0.21021654719986138,1.0
-0.5336342979579396,7.688823003113912,-1.0
1.083830483763791,7.778615292191765,-1.0
15.771560404736327,0.8222556383055553,1.0
0.18030429194151165,6.015674600500102,-1.0
16.75136133360243,2.33251645729052,1.0
-1.5292367726878675,4.995001071507658,-1.0
14.204180074000643,0.17914716994623725,1.0
0.15423231976883633,7.974582263423781,-1.0
15.367075751372248,-1.1807294599659137,1.0
2.4756486852859485,7.957962973547445,-1.0
15.572694039612301,2.301194090774839,1.0
1.2640681255283766,9.933039627385112,-1.0
0.3362250188319831,9.142944195672097,-1.0
0.39504106992936827,6.554258107301099,-1.0
-1.112091346161523,7.637482570392086,-1.0
4.310810029251755,10.791222023067164,-1.0
3.0729492220503607,10.696280895203579,-1.0
